dataset,record_id,input_smiles,smiles,MolWt,cLogP,HBD,HBA,QED,SA,HeavyAtomCount,NumRings,NumAromaticRings,TPSA,NumRotatableBonds,BertzCT,BemisMurckoScaffold
ZINC,,Cn1ccnc1C(=O)N1CCC[C@H](Cn2cc(C[NH3+])nn2)C1,Cn1ccnc1C(=O)N1CCC[C@H](Cn2cc(C[NH3+])nn2)C1,304.378,-0.6940999999999975,1,6,0.8080077819344406,3.6656198346995224,22,3,2,96.48,4,647.1669543399173,O=C(c1ncc[nH]1)N1CCCC(Cn2ccnn2)C1
ZINC,,CC(=O)c1ccc(C(=O)NCCC2CCN(c3cc[nH+]cc3)CC2)cc1,CC(=O)c1ccc(C(=O)NCCC2CCN(c3cc[nH+]cc3)CC2)cc1,352.458,2.7398000000000016,1,3,0.8132649206736001,2.8751710279252,26,3,2,63.550000000000004,6,735.611323693879,O=C(NCCC1CCN(c2cc[nH+]cc2)CC1)c1ccccc1
ZINC,,CC(C)(Cc1cccc(Cl)c1)C(=O)NC[C@H]1CC(=O)Nc2ccccc21,CC(C)(Cc1cccc(Cl)c1)C(=O)NC[C@H]1CC(=O)Nc2ccccc21,370.88000000000005,4.150900000000003,2,2,0.8301135437597053,2.9280838775589935,26,3,2,58.2,5,832.2657196010404,O=C(CCc1ccccc1)NCC1CC(=O)Nc2ccccc21
ZINC,,CC[C@H](C)CN(CC)c1ccc([C@@H](C)[NH2+]C)c(O)c1,CC[C@H](C)CN(CC)c1ccc([C@@H](C)[NH2+]C)c(O)c1,265.421,2.5188000000000006,2,2,0.7950588894905873,4.002431314312828,19,1,1,40.08,7,392.33536492188733,c1ccccc1
ZINC,,CC(=O)c1cccc(S(=O)(=O)N(C)CC(N)=O)c1,CC(=O)c1cccc(S(=O)(=O)N(C)CC(N)=O)c1,270.30999999999995,-0.0050000000000000044,1,4,0.7610424194000721,1.975646849887168,18,1,1,97.53999999999999,5,580.4609384791388,c1ccccc1
ZINC,,FC(F)(F)C1(C(F)(F)F)[NH2+][C@@H]2[C@H](OCCCl)C[C@H]1[C@H]2Cl,FC(F)(F)C1(C(F)(F)F)[NH2+][C@H]2[C@H](Cl)[C@@H]1C[C@H]2OCCCl,347.106,2.0466999999999995,1,1,0.6138629365713343,6.016780023906405,20,2,0,25.84,3,359.73976712204046,C1CC2CC1C[NH2+]2
ZINC,,C[C@@]1(C(=O)NNC(=O)Cc2ccc3ccccc3c2)CC1(Cl)Cl,C[C@@]1(C(=O)NNC(=O)Cc2ccc3ccccc3c2)CC1(Cl)Cl,351.23300000000006,3.1136000000000017,2,2,0.6594906381883906,2.737018668069016,23,3,2,58.2,3,791.0119583826445,O=C(Cc1ccc2ccccc2c1)NNC(=O)C1CC1
ZINC,,CCN(C)C(=O)NC1(C(N)=S)CCCCCC1,CCN(C)C(=O)NC1(C(N)=S)CCCCCC1,257.4029999999999,2.0267999999999997,2,2,0.6005761317399197,2.6332147423756744,17,1,0,58.36,3,285.4753285078376,C1CCCCCC1
ZINC,,O=C(N/N=C/c1ccc(F)cc1)c1ccc(NC(=O)c2ccccc2Cl)cc1,O=C(N/N=C/c1ccc(F)cc1)c1ccc(NC(=O)c2ccccc2Cl)cc1,395.821,4.495300000000003,2,3,0.4930889184207847,1.8223715831242018,28,3,3,70.56,5,1018.5805056149766,O=C(NN=Cc1ccccc1)c1ccc(NC(=O)c2ccccc2)cc1
ZINC,,O=C(Nc1ccc2[nH]c(C(F)F)nc2c1)N1CCC(n2cc[nH+]c2)CC1,O=C(Nc1ccc2[nH]c(C(F)F)nc2c1)N1CCC(n2cc[nH+]c2)CC1,361.37600000000003,2.9851,2,3,0.7520449884952891,3.414270104848277,26,4,3,80.09,3,899.2687326364805,O=C(Nc1ccc2[nH]cnc2c1)N1CCC(n2cc[nH+]c2)CC1
ZINC,,CC(C)(CC[NH3+])CCC(=O)Nc1cc(Br)ccc1O,CC(C)(CC[NH3+])CCC(=O)Nc1cc(Br)ccc1O,330.2460000000001,2.5316000000000005,3,2,0.7011400079775483,2.904963875651214,19,1,1,76.97,6,447.0721466156209,c1ccccc1
ZINC,,Cc1nn([C@H]2CC[C@](C#N)(NC(C)C)C2)c(C)c1C,Cc1nn([C@H]2CC[C@](C#N)(NC(C)C)C2)c(C)c1C,260.385,2.7937400000000014,1,4,0.9088746541960933,3.8516548437245923,19,2,1,53.64,3,508.950630078813,c1cnn(C2CCCC2)c1
ZINC,,CC(C)([NH3+])[C@]1(CCO)CSCCC1(C)C,CC(C)([NH3+])[C@]1(CCO)CSCCC1(C)C,232.41299999999995,1.5388,2,2,0.7752368284051172,4.691489444161146,15,1,0,47.870000000000005,3,218.1522339557625,C1CCSCC1
ZINC,,Cc1cc(C#N)cc(C)c1OCC[C@H]1CCCC1=O,Cc1cc(C#N)cc(C)c1OCC[C@H]1CCCC1=O,257.3329999999999,3.313220000000002,0,3,0.8310425644757914,2.933319793834297,19,2,1,50.089999999999996,4,505.0358501869405,O=C1CCCC1CCOc1ccccc1
ZINC,,CCCCN(CC)C(=O)N[C@@H]1C[C@H](C)N(c2ccccc2)C1,CCCCN(CC)C(=O)N[C@@H]1C[C@H](C)N(c2ccccc2)C1,303.45000000000005,3.485400000000003,1,2,0.8729861535591571,2.9726738786100118,22,2,1,35.580000000000005,6,462.65988971896695,c1ccc(N2CCCC2)cc1
ZINC,,CCOC(=O)C1(C)CCN(S(=O)(=O)c2ccc(C)cc2Cl)CC1,CCOC(=O)C1(C)CCN(S(=O)(=O)c2ccc(C)cc2Cl)CC1,359.8750000000001,3.002320000000002,0,4,0.7750656091857411,2.3525685570929404,23,2,1,63.68,4,694.0318285248294,O=S(=O)(c1ccccc1)N1CCCCC1
ZINC,,CC(C)NC(=O)c1csc(C#CCO)c1,CC(C)NC(=O)c1csc(C#CCO)c1,223.29699999999997,1.2301,2,3,0.740850308083665,2.7207593852204273,15,1,1,49.33,2,398.2106874356994,c1ccsc1
ZINC,,C[C@@](O)(CNC(=O)NCc1cccs1)c1ccccc1,C[C@@](O)(CNC(=O)NCc1cccs1)c1ccccc1,290.38800000000003,2.455,3,3,0.7918790679616814,2.5924893116549264,20,2,2,61.36,5,538.2658610072112,O=C(NCCc1ccccc1)NCc1cccs1
ZINC,,COc1cc(C)c(C(=O)N(C)c2ccc(Cl)cn2)cc1OC,COc1cc(C)c(C(=O)N(C)c2ccc(Cl)cn2)cc1OC,320.77600000000007,3.337220000000002,0,4,0.8666939891167693,2.160676434109835,22,2,2,51.66,4,686.5354285129146,O=C(Nc1ccccn1)c1ccccc1
ZINC,,Cc1ccc([C@@]2(C(C)(C)C)CCC[NH2+]2)cc1,Cc1ccc([C@@]2(C(C)(C)C)CCC[NH2+]2)cc1,218.36399999999998,2.5936199999999996,1,0,0.7459562333810908,3.9950071406732857,16,2,1,16.61,1,350.01649573016795,c1ccc(C2CCC[NH2+]2)cc1
ZINC,,O=C(NNC(=S)Nc1ccc(Br)cc1Cl)c1ccncc1,O=C(NNC(=S)Nc1ccc(Br)cc1Cl)c1ccncc1,385.6740000000001,3.1289000000000007,3,3,0.5473877403163,2.097319761240513,21,2,2,66.05000000000001,2,668.4757654329366,O=C(NNC(=S)Nc1ccccc1)c1ccncc1
ZINC,,C/[NH+]=C(/NCCc1ccncc1)N[C@@H]1C[C@H](C)N(c2ccccc2)C1,C/[NH+]=C(/NCCc1ccncc1)N[C@@H]1C[C@H](C)N(c2ccccc2)C1,338.4790000000001,0.5371000000000026,3,2,0.5501340253868905,3.7006743433438043,25,3,2,54.160000000000004,5,671.0005727858954,[NH+]=C(NCCc1ccncc1)NC1CCN(c2ccccc2)C1
ZINC,,CCOC(=O)c1oc2ccccc2c1NC(=O)[C@H]1CCCN(S(=O)(=O)c2ccc(Cl)cc2)C1,CCOC(=O)c1oc2ccccc2c1NC(=O)[C@H]1CCCN(S(=O)(=O)c2ccc(Cl)cc2)C1,490.96500000000026,4.302300000000003,1,6,0.5161566087317683,2.7338870443571786,33,4,3,105.91999999999999,6,1286.0288468689366,O=C(Nc1coc2ccccc12)C1CCCN(S(=O)(=O)c2ccccc2)C1
ZINC,,CC[C@@H](NC(=O)NC[C@@H](O)C(C)(C)C)c1cc(F)ccc1F,CC[C@@H](NC(=O)NC[C@@H](O)C(C)(C)C)c1cc(F)ccc1F,314.37600000000003,3.1221000000000014,3,2,0.781778605136325,3.1506360759232654,22,1,1,61.36,5,515.3575369526034,c1ccccc1
ZINC,,CC[NH2+][C@@H](CSCC)Cc1nc(C)c(C)s1,CC[NH2+][C@@H](CSCC)Cc1nc(C)c(C)s1,259.464,2.0074400000000003,1,3,0.8115246235055136,4.367588259554404,16,1,1,29.5,7,290.46744680101557,c1cscn1
ZINC,,CCCCOc1ccc(C(=O)N2CCNC(=O)C2)cc1OCC,CCCCOc1ccc(C(=O)N2CCNC(=O)C2)cc1OCC,320.38900000000007,1.8361999999999996,1,4,0.7784798151833924,2.076045335104011,23,2,1,67.87,7,559.5243907795643,O=C1CN(C(=O)c2ccccc2)CCN1
ZINC,,Cc1ccccc1NC(=S)NNC(=O)c1ccccc1F,Cc1ccccc1NC(=S)NNC(=O)c1ccccc1F,303.362,2.7655200000000004,3,2,0.5897189689215708,1.77778807936307,21,2,2,53.16,2,675.4732353324796,O=C(NNC(=S)Nc1ccccc1)c1ccccc1
ZINC,,CC[C@@H](C)OC(=O)C[C@@H]1C(=O)NCCN1C(=O)c1ccc(-c2ccccc2)cc1,CC[C@@H](C)OC(=O)C[C@@H]1C(=O)NCCN1C(=O)c1ccc(-c2ccccc2)cc1,394.47100000000006,3.0260000000000016,1,4,0.7644453397476109,2.932559266705299,29,3,2,75.71000000000001,6,864.2063897616559,O=C1CN(C(=O)c2ccc(-c3ccccc3)cc2)CCN1
ZINC,,CCc1nc(C)ncc1C(=O)Nc1ccc2ccn(CC[NH+](C)C)c2c1,CCc1nc(C)ncc1C(=O)Nc1ccc2ccn(CC[NH+](C)C)c2c1,352.46200000000016,1.69892,2,4,0.7096913480383773,3.236788815069561,26,3,3,64.25,6,929.0962827370041,O=C(Nc1ccc2cc[nH]c2c1)c1cncnc1
ZINC,,C[C@@H]1CCc2c(F)cccc2[C@@H]1NC(=O)N(C)C[C@H](O)C1CC1,C[C@@H]1CCc2c(F)cccc2[C@@H]1NC(=O)N(C)C[C@H](O)C1CC1,320.4080000000001,2.8614000000000015,2,2,0.896133353433726,3.796258002724639,23,3,1,52.57000000000001,4,588.3843594119455,O=C(NCCC1CC1)NC1CCCc2ccccc21
ZINC,,O=C(Cl)c1cccc(-c2nc3ccccc3s2)c1,O=C(Cl)c1cccc(-c2nc3ccccc3s2)c1,273.74399999999997,4.342300000000002,0,3,0.6501650538227047,1.9398453076487208,18,3,3,29.96,2,702.2470129941835,c1ccc(-c2nc3ccccc3s2)cc1
ZINC,,Cc1cc(Cl)c(N)cc1S(=O)(=O)N[C@@H](C)C1CC1,Cc1cc(Cl)c(N)cc1S(=O)(=O)N[C@@H](C)C1CC1,288.8000000000001,2.3074200000000005,2,3,0.8352287745412107,2.799139773507017,18,2,1,72.19,4,567.6852969637403,O=S(=O)(NCC1CC1)c1ccccc1
ZINC,,Cc1c(C(=O)NCCc2ccc[nH]2)cnn1C1CCCC1,Cc1c(C(=O)NCCc2ccc[nH]2)cnn1C1CCCC1,286.37900000000013,2.6072200000000008,2,3,0.8871594949450088,2.5641296229542387,21,3,2,62.71,5,593.8305026797698,O=C(NCCc1ccc[nH]1)c1cnn(C2CCCC2)c1
ZINC,,CC[NH+]1CCC(CC[NH2+][C@@H](C)c2cnc(C)s2)CC1,CC[NH+]1CCC(CC[NH2+][C@@H](C)c2cnc(C)s2)CC1,283.48500000000007,0.7808200000000012,2,2,0.79481964099848,5.410018681110542,19,2,1,33.94,6,369.22252092040566,c1ncc(C[NH2+]CCC2CC[NH2+]CC2)s1
ZINC,,COC(=O)c1ccc(C[NH2+][C@H](C)c2cc(F)c(F)c(F)c2)cc1OC,COC(=O)c1ccc(C[NH2+][C@H](C)c2cc(F)c(F)c(F)c2)cc1OC,354.348,2.723700000000001,1,3,0.6410795508865681,3.449888696236272,25,2,2,52.14,6,757.1518741081536,c1ccc(C[NH2+]Cc2ccccc2)cc1
ZINC,,O=C(NCC(=O)N(Cc1ccc(F)cc1)C1CC1)c1ccc(C(F)(F)F)cc1,O=C(NCC(=O)N(Cc1ccc(F)cc1)C1CC1)c1ccc(C(F)(F)F)cc1,394.36800000000005,3.765500000000003,1,2,0.758776627947795,2.0561753768304953,28,3,2,49.410000000000004,6,844.0045626668627,O=C(NCC(=O)N(Cc1ccccc1)C1CC1)c1ccccc1
ZINC,,CC(C)[C@H](C(=O)NC[C@H](C)Oc1ccc(F)cc1)N1CCCC1=O,CC(C)[C@H](C(=O)NC[C@H](C)Oc1ccc(F)cc1)N1CCCC1=O,336.40700000000015,2.3562000000000003,1,3,0.8314590350432283,3.044361534301159,24,2,1,58.64,7,574.131534439942,O=C(CN1CCCC1=O)NCCOc1ccccc1
ZINC,,O=C(Nc1ccc(C(F)(F)F)cc1)c1cc(-c2cccc(Cl)c2)[nH]n1,O=C(Nc1ccc(C(F)(F)F)cc1)c1cc(-c2cccc(Cl)c2)[nH]n1,365.742,5.0012000000000025,2,2,0.6857595808779785,2.103170357055763,25,3,3,57.78,3,904.0015831637077,O=C(Nc1ccccc1)c1cc(-c2ccccc2)[nH]n1
ZINC,,Cc1noc(CNC(=O)C2CCN(C(=O)NCc3ccc(F)cc3)CC2)n1,Cc1noc(CNC(=O)C2CCN(C(=O)NCc3ccc(F)cc3)CC2)n1,375.4040000000001,1.7551199999999998,2,5,0.8293479384088802,2.199251036763096,27,3,2,100.36,5,784.549712568364,O=C(NCc1ncno1)C1CCN(C(=O)NCc2ccccc2)CC1
ZINC,,COCCN1C(=O)c2oc3cc(C)c(Cl)cc3c(=O)c2[C@@H]1c1ccc(Br)cc1,COCCN1C(=O)c2oc3cc(C)c(Cl)cc3c(=O)c2[C@@H]1c1ccc(Br)cc1,462.7270000000001,4.7089200000000035,0,4,0.5633678555150237,2.838907065286163,28,4,3,59.75,4,1139.8361290752578,O=C1NC(c2ccccc2)c2c1oc1ccccc1c2=O
ZINC,,O[C@H](Cc1ccc(OC(F)(F)F)cc1)c1ccc(F)cn1,O[C@H](Cc1ccc(OC(F)(F)F)cc1)c1ccc(F)cn1,301.239,3.395400000000002,1,3,0.8801766150837901,2.6619254711923777,21,2,2,42.35,4,581.418157065064,c1ccc(CCc2ccccn2)cc1
ZINC,,CCC[NH+](CC)[C@H]1CC2(CC[C@@H]1[NH3+])OCCO2,CCC[NH+](CC)[C@H]1CC2(CC[C@@H]1[NH3+])OCCO2,244.37899999999993,-0.7926999999999949,2,2,0.6806679463876312,6.049610409983247,17,2,0,50.540000000000006,4,241.57396145415774,C1CCC2(CC1)OCCO2
ZINC,,C[C@H](c1ccccc1)N1CC[C@H]([NH+]2CCC(NC(=O)NC3CCCCC3)CC2)C1,C[C@H](c1ccccc1)N1CC[C@H]([NH+]2CCC(NC(=O)NC3CCCCC3)CC2)C1,399.6030000000003,2.501100000000001,3,2,0.7125331373400807,3.9946047583728843,29,4,1,48.81,5,637.5405615006536,O=C(NC1CCCCC1)NC1CC[NH+](C2CCN(Cc3ccccc3)C2)CC1
ZINC,,O=C1C[C@H]2CS(=O)(=O)C[C@H]2N1c1nc2c(ccc3ccccc32)s1,O=C1C[C@H]2CS(=O)(=O)C[C@H]2N1c1nc2c(ccc3ccccc32)s1,358.4440000000001,2.599400000000001,0,5,0.6705401453477897,3.3779197586854703,24,5,3,67.34,1,1103.4242833218702,O=C1CC2CS(=O)(=O)CC2N1c1nc2c(ccc3ccccc32)s1
ZINC,,c1ccc2c(OCn3nnc4ccccc43)cccc2c1,c1ccc2c(OCn3nnc4ccccc43)cccc2c1,275.31100000000004,3.621000000000002,0,4,0.5730269035079717,1.9473623017508501,21,4,4,39.94,3,908.6132667004206,c1ccc2c(OCn3nnc4ccccc43)cccc2c1
ZINC,,O=C(Nc1ccnc2c(F)cccc12)c1ccc(F)cc1,O=C(Nc1ccnc2c(F)cccc12)c1ccc(F)cc1,284.265,3.7653000000000016,1,2,0.7780670960610039,1.7707543896629385,21,3,3,41.99,2,816.1248538879908,O=C(Nc1ccnc2ccccc12)c1ccccc1
ZINC,,CCOc1ccccc1[C@H](CC(C)C)NC(=O)c1cccc[n+]1[O-],CCOc1ccccc1[C@H](CC(C)C)NC(=O)c1cccc[n+]1[O-],328.412,3.235900000000001,1,3,0.6266681089983379,2.9252362193410644,24,2,2,65.27,7,685.8170472925201,O=C(NCc1ccccc1)c1cccc[nH+]1
ZINC,,CCNC(=O)[C@@]1(Cc2ccc(-c3ccccc3OC)cc2)CCN(C(C)=O)C1,CCNC(=O)[C@@]1(Cc2ccc(-c3ccccc3OC)cc2)CCN(C(C)=O)C1,380.48800000000017,3.2794000000000025,1,3,0.8366891227716474,2.7395489797495003,28,3,2,58.64,6,847.1808701846064,c1ccc(-c2ccc(CC3CCNC3)cc2)cc1
ZINC,,O=C(NCCn1c(-c2ccncc2)nc2cccnc21)c1ccc(F)cc1,O=C(NCCn1c(-c2ccncc2)nc2cccnc21)c1ccc(F)cc1,361.3800000000001,3.062400000000001,1,5,0.5929341420400694,2.146534725226532,27,4,4,72.7,5,1076.6912830780234,O=C(NCCn1c(-c2ccncc2)nc2cccnc21)c1ccccc1
ZINC,,CCC(CC)(CS)CN1CCO[C@H](C)C1,CCC(CC)(CS)CN1CCO[C@H](C)C1,231.40499999999994,2.4433000000000007,1,3,0.7297340762290899,3.453427934563801,15,1,0,12.47,5,174.19627021447798,C1COCCN1
ZINC,,CC(C)(C)OC(=O)N1CCC[C@H]1c1nnc(SCc2ccc(Br)cc2)o1,CC(C)(C)OC(=O)N1CCC[C@H]1c1nnc(SCc2ccc(Br)cc2)o1,440.3630000000001,5.196400000000005,0,6,0.6094117122972303,2.854750473976276,26,3,2,68.46000000000001,4,757.7869655316621,c1ccc(CSc2nnc(C3CCCN3)o2)cc1
ZINC,,O=C(NCc1cc[nH+]c(N2CCCCCC2)c1)N[C@H]1CC=CCC1,O=C(NCc1cc[nH+]c(N2CCCCCC2)c1)N[C@H]1CC=CCC1,329.4680000000001,2.7890000000000006,2,2,0.8346492458904214,3.7791181067620325,24,3,1,58.510000000000005,4,564.2401447057545,O=C(NCc1cc[nH+]c(N2CCCCCC2)c1)NC1CC=CCC1
ZINC,,CC[NH+]1CCC[C@@H]1CNC(=O)C1CCN(c2cn[nH]c(=O)c2)CC1,CC[NH+]1CCC[C@@H]1CNC(=O)C1CCN(c2cn[nH]c(=O)c2)CC1,334.4440000000001,-0.8302999999999967,3,4,0.6564077002205797,4.361123103167076,24,3,1,82.53,5,608.998506919898,O=C(NCC1CCC[NH2+]1)C1CCN(c2cn[nH]c(=O)c2)CC1
ZINC,,C[C@@H](c1nc2ccccc2c(=O)[nH]1)[NH+]1CCN(Cc2ccc(C(F)(F)F)cc2)CC1,C[C@@H](c1nc2ccccc2c(=O)[nH]1)[NH+]1CCN(Cc2ccc(C(F)(F)F)cc2)CC1,417.4550000000001,2.403600000000001,2,3,0.6856787286782069,3.6807609950602638,30,4,3,53.43,4,1070.1730870132833,O=c1[nH]c(C[NH+]2CCN(Cc3ccccc3)CC2)nc2ccccc12
ZINC,,CCC(CC)CNC(=O)N1CCOC[C@@H]1C1CC1,CCC(CC)CNC(=O)N1CCOC[C@@H]1C1CC1,254.37399999999994,2.2429999999999994,1,2,0.8172556561014008,3.0868708046035813,18,2,0,41.57000000000001,5,274.967556752381,C1COCC(C2CC2)N1
ZINC,,CCOC(=O)c1cnc(S[C@H](CC)C(=O)[O-])nc1N,CCOC(=O)c1cnc(S[C@H](CC)C(=O)[O-])nc1N,284.317,-0.14390000000000025,1,8,0.43521881669407714,3.367314910371478,19,1,1,118.22999999999999,6,481.0081440809988,c1cncnc1
ZINC,,COC[C@@H](C)[NH+]1CCN(Cc2cnc3ncccn23)CC1,COC[C@@H](C)[NH+]1CCN(Cc2cnc3ncccn23)CC1,290.3910000000001,-0.5352999999999968,1,5,0.8037407494972406,4.394768885550771,21,3,2,47.10000000000001,5,576.2025939844076,c1cnc2ncc(CN3CC[NH2+]CC3)n2c1
ZINC,,Cc1ccc(Cc2nnc(NC(=O)/C=C/c3c(C)nn(C)c3C)s2)cc1,Cc1ccc(Cc2nnc(NC(=O)/C=C/c3c(C)nn(C)c3C)s2)cc1,367.4780000000001,3.439560000000002,1,6,0.7012882973147823,2.4171837571138184,26,3,3,72.70000000000002,5,952.9723525802278,O=C(C=Cc1cn[nH]c1)Nc1nnc(Cc2ccccc2)s1
ZINC,,Cn1ncnc1CCNC(=O)c1cccnc1OCC(F)(F)F,Cn1ncnc1CCNC(=O)c1cccnc1OCC(F)(F)F,329.28200000000004,1.1236999999999995,1,6,0.8588494916885399,2.526919340281525,23,2,2,81.93,6,671.6247569250964,O=C(NCCc1ncn[nH]1)c1cccnc1
ZINC,,CCCC(=O)Nc1ccc(CNc2cccc(F)n2)cc1,CCCC(=O)Nc1ccc(CNc2cccc(F)n2)cc1,287.33799999999997,3.5714000000000015,2,3,0.798535896792473,1.9559374665860148,21,2,2,54.02,6,598.726013476034,c1ccc(CNc2ccccn2)cc1
ZINC,,C=CC[N+]1(CC(=O)NCc2ccc(NC(C)=O)cc2)CCOCC1,C=CC[N+]1(CC(=O)NCc2ccc(NC(C)=O)cc2)CCOCC1,332.4240000000002,1.2941999999999991,2,3,0.5840472015027421,2.7683832564787068,24,2,1,67.43,7,577.6767112452065,O=C(C[NH+]1CCOCC1)NCc1ccccc1
ZINC,,COc1ccc(S(=O)(=O)NC[C@H]2CN3CCCC[C@@H]3CO2)cc1,COc1ccc(S(=O)(=O)NC[C@H]2CN3CCCC[C@@H]3CO2)cc1,340.4450000000001,1.2267999999999997,1,5,0.8730587436193596,2.9540594123758837,23,3,1,67.87,5,617.4723356800047,O=S(=O)(NCC1CN2CCCCC2CO1)c1ccccc1
ZINC,,CN(CCOc1ccccc1)C(=O)Nc1ccc(-c2nnnn2C2CC2)cc1,CN(CCOc1ccccc1)C(=O)Nc1ccc(-c2nnnn2C2CC2)cc1,378.4360000000001,3.2177000000000016,1,6,0.6822682745248227,2.2107511344062516,28,4,3,85.16999999999999,7,921.3836745461854,O=C(NCCOc1ccccc1)Nc1ccc(-c2nnnn2C2CC2)cc1
ZINC,,COCCn1c(C)cc(CN2CCC[C@H](c3nncn3C)C2)c1C,COCCn1c(C)cc(CN2CCC[C@H](c3nncn3C)C2)c1C,331.46400000000006,2.2594400000000006,0,6,0.8145524495113059,3.085294019705758,24,3,2,48.11,6,675.0022484459959,c1cc(CN2CCCC(c3nnc[nH]3)C2)c[nH]1
ZINC,,COCCN(C)c1ccc(C(C)=O)cc1[N+](=O)[O-],COCCN(C)c1ccc(C(C)=O)cc1[N+](=O)[O-],252.26999999999995,1.8800000000000001,0,5,0.4388284777927673,2.161482733684222,18,1,1,72.67999999999999,6,459.39067438746775,c1ccccc1
ZINC,,C[C@@H]1[C@@H](c2ccccc2O)c2cc3c(cc2O[C@H]1O)OCO3,C[C@@H]1[C@@H](c2ccccc2O)c2cc3c(cc2O[C@H]1O)OCO3,300.31000000000006,2.5997000000000012,2,5,0.8470382346171565,3.5303800484760233,22,4,2,68.15,1,726.9843911119206,c1ccc(C2CCOc3cc4c(cc32)OCO4)cc1
ZINC,,C[C@H]1C[C@@H]([NH3+])CN(C(=O)[C@@H]2CCCS2)C1,C[C@H]1C[C@@H]([NH3+])CN(C(=O)[C@@H]2CCCS2)C1,229.36899999999997,0.36090000000000044,1,2,0.7056296087359941,4.550115084818458,15,2,0,47.95,1,230.74242061785378,O=C(C1CCCS1)N1CCCCC1
ZINC,,Cc1cc(-n2cnc(C(=O)[O-])c2)nc(Cl)n1,Cc1cc(-n2cnc(C(=O)[O-])c2)nc(Cl)n1,237.626,-0.012380000000000502,0,6,0.6860932951400754,3.1975750487749046,16,2,2,83.73,2,531.9420557632089,c1cc(-n2ccnc2)ncn1
ZINC,,O=C(NC[C@H]1Cc2ccccc2O1)N1CCC(Cc2ccccc2)CC1,O=C(NC[C@H]1Cc2ccccc2O1)N1CCC(Cc2ccccc2)CC1,350.4620000000001,3.6544000000000025,1,2,0.9143371280714938,2.548328364578822,26,4,2,41.57,4,713.8172842125697,O=C(NCC1Cc2ccccc2O1)N1CCC(Cc2ccccc2)CC1
ZINC,,CC[C@@H](C)CN(CC)c1ccc(C[NH3+])c(C)c1,CC[C@@H](C)CN(CC)c1ccc(C[NH3+])c(C)c1,235.395,2.6093200000000003,1,1,0.8070695641982256,3.4174783484120894,17,1,1,30.880000000000003,6,346.77509826882755,c1ccccc1
ZINC,,Cc1cccc(C)c1OCC(=O)N1CCC(O)CC1,Cc1cccc(C)c1OCC(=O)N1CCC(O)CC1,263.337,1.6655399999999998,1,3,0.9021004507736682,1.9678930654403377,19,2,1,49.769999999999996,3,430.45395068929685,O=C(COc1ccccc1)N1CCCCC1
ZINC,,CC[NH2+]CC[C@](C)(O)[C@@H]1CCOC2(CCOCC2)C1,CC[NH2+]CC[C@](C)(O)[C@@H]1CCOC2(CCOCC2)C1,272.409,0.6866000000000003,2,3,0.7239939531317255,5.190891700465972,19,2,0,55.30000000000001,5,269.05447695003573,C1CCC2(CCOCC2)OC1
ZINC,,C[C@H](CNc1nccnc1C#N)Oc1ccc(F)cc1,C[C@H](CNc1nccnc1C#N)Oc1ccc(F)cc1,272.28299999999996,2.3667800000000003,1,5,0.9043437003718072,2.7950002428290155,20,2,2,70.83,5,609.316122848634,c1ccc(OCCNc2cnccn2)cc1
ZINC,,CC[C@@H]1C(=O)N2CCC[C@@H]2C(=O)N1c1cccc(SC)c1,CC[C@@H]1C(=O)N2CCC[C@@H]2C(=O)N1c1cccc(SC)c1,304.415,2.524700000000001,0,3,0.8057780466125183,3.197848538961871,21,3,1,40.620000000000005,3,575.1503333222286,O=C1C2CCCN2C(=O)CN1c1ccccc1
ZINC,,CC(C)[C@H](NCC(=O)N1CCC[C@@H](C(F)(F)F)C1)c1ccccc1,CC(C)[C@H](NCC(=O)N1CCC[C@@H](C(F)(F)F)C1)c1ccccc1,342.40500000000003,3.774200000000003,1,2,0.8832777797546414,2.9619643315039568,24,2,1,32.34,5,530.8154524271854,O=C(CNCc1ccccc1)N1CCCCC1
ZINC,,N#CCSCCCSc1nnc([C@H]2CCCCO2)n1N,N#CCSCCCSc1nnc([C@H]2CCCCO2)n1N,313.45200000000006,1.9724799999999996,1,8,0.4673560496956434,3.4948347814301597,20,2,1,89.75,7,453.1904257633326,c1nnc(C2CCCCO2)[nH]1
ZINC,,CCC(CC)NC(=O)c1ccc(OC(C)C)c(OC)c1,CCC(CC)NC(=O)c1ccc(OC(C)C)c(OC)c1,279.38,3.400800000000002,1,3,0.8318111089753308,1.8938388723145145,20,1,1,47.56,7,439.34816716458295,c1ccccc1
ZINC,,O=C(CCc1nc(-c2ccccc2)no1)N1CCN(Cc2ccc3c(c2)CCO3)CC1,O=C(CCc1nc(-c2ccccc2)no1)N1CCN(Cc2ccc3c(c2)CCO3)CC1,418.4970000000003,2.948500000000001,0,6,0.6129923956227316,2.25879316848534,31,5,3,71.7,6,1041.9877908323435,O=C(CCc1nc(-c2ccccc2)no1)N1CCN(Cc2ccc3c(c2)CCO3)CC1
ZINC,,Cc1[nH]nc(C(=O)NC[C@H](C)Sc2ccc(Br)cc2)c1[N+](=O)[O-],Cc1[nH]nc(C(=O)NC[C@H](C)Sc2ccc(Br)cc2)c1[N+](=O)[O-],399.2700000000001,3.2994200000000022,2,5,0.44106580035487825,3.104297788948137,23,2,2,100.92,6,717.3125004435148,O=C(NCCSc1ccccc1)c1cc[nH]n1
